Pilpres 2024,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
10109,rt,RT @Relawananies: Basis Suara Anies Baswedan Tidak Tergerus di Pilpres 2024,2023-04-28 07:15:02,Twitter,Positive,@achmadz58084368 (achmad zainuddin),2,275,0
10110,reply,@Hasbil_Lbs Karyawan partai yg ditugaskan jadi capres.,2023-04-28 07:15:02,Twitter,Neutral,@eridjunior (Junior),3,0,0
10111,rt,RT @SulbenSiagian: *Inilah sosok balon Capres  dari PDIP....* *Sebarluaskan supaya Umat Islam tau* https://t.co/3pKPsZToRH,2023-04-28 07:14:13,Twitter,Neutral,@apo_subhan (Apo Subhan),70,681,0
10112,mention,"Menurut pengamat, Gerindra juga akan merasa terhina bila Prabowo Subianto hanya dianggap layak sebagai cawapres. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:14:13,Twitter,Positive,@anggilstri11 (Anggi Lestari),56,0,0
10113,rt,RT @BeellaAndini: DPC PPP Kota Surabaya siap menangkan Ganjar Pranowo di Pilpres 2024 setelah DPP PPP secara resmi mengusungnya sebagai bakÃ¢Â€Â¦,2023-04-28 07:14:12,Twitter,Positive,@BeellaAndini (Bella Andini),240,1,0
10114,rt,"RT @tvOneNews: Kemarin PSI Bangga Deklarasikan Ganjar Capres 2024, Kini Tak Diakui PDIP https://t.co/Fb6M9J4Vug",2023-04-28 07:14:11,Twitter,Positive,@lieur_238 (xy),443,116,0
10115,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:14:10,Twitter,Positive,@rw_27 (RUDI WIDAYAT),147,1800,0
10116,mention,DPC PPP Kota Surabaya siap menangkan Ganjar Pranowo di Pilpres 2024 setelah DPP PPP secara resmi mengusungnya sebagai bakal calon presiden.,2023-04-28 07:14:09,Twitter,Positive,@BeellaAndini (Bella Andini),240,1,0
10117,mention,Prabowo yang menolak jadi Cawapres Ganjar merupakan suara lantang dan tegas dari sosok capres yang tidak ingin diremehkan. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo,2023-04-28 07:14:02,Twitter,Positive,@anggilstri11 (Anggi Lestari),56,0,0
10118,rt,RT @PDI_Perjuangan: DPC PDI Perjuangan Manado Siap All Out Memenangkan Ganjar Pranowo di Pemilu Mendatang,2023-04-28 07:14:02,Twitter,Positive,@cayetano_don (Dharma Angwarmase),671,4,0
10119,mention,"Tegaskan Ogah Jadi Cawapres Ganjar, Pengamat Sebut Prabowo Subianto Tunjukkan Ketegasan. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:14:01,Twitter,Positive,@anggilstri11 (Anggi Lestari),56,0,0
10120,rt,RT @idtodayco: BERANI JUJUR ITU HEBAT!,2023-04-28 07:14:00,Twitter,Positive,@EkoPras57198358 (Eko Prasetyo),3,12,0
10121,rt,RT @tvOneNews: Catat! KPU Keluarkan Persyaratan Caleg Pemilu 2024 https://t.co/bUQjWBabVq,2023-04-28 07:14:00,Twitter,Neutral,@eelezha (raphael ezha),548,1,0
10122,mention,"Prabowo Subianto mendapatkan pesan khusus dari Wakil Presiden ke-6 RI, Try Sutrisno terkait keinginannya maju menjadi capres 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:14:00,Twitter,Positive,@anggilstri11 (Anggi Lestari),56,0,0
10123,rt,"RT @jansen_jsp: PILPRES PROPINSI JATENG, PAK JOKOWI DAN MAS GANJAR: ",2023-04-28 07:13:03,Twitter,Positive,@gikbajolijo (gikbajolijo),22,231,0
10124,rt,"RT @tvOneNews: Kemarin PSI Bangga Deklarasikan Ganjar Capres 2024, Kini Tak Diakui PDIP https://t.co/Fb6M9J4Vug",2023-04-28 07:13:03,Twitter,Positive,@lieur_238 (xy),443,115,0
10125,mention,PAN sangat menginginkan menduetkan Ganjar Pranowo dengan Erick Thohir. Elektabilitas Erick Thohir bisa membawa kemenangan untuk Ganjar Pranowo dan suara PAN sebagai tiga besar pemenang pemilu 2024,2023-04-28 07:13:02,Twitter,Positive,@bie_menk (menk_),5047,0,0
10126,rt,RT @S4N_W1B1: NaaahÃ¢Â€Â¦..Papua Hanya Mau Pilih Capres yg Direkomendasi oleh  Pak @jokowi ,2023-04-28 07:12:36,Twitter,Positive,@AhmadHi43 (Ahmad Hidayat),1269,101,0
10127,rt,RT @geloraco: Fadel Muhammad: Saya Mendengar Informasi Intelijen Ada yang Ingin Gagalkan Pemilu 2024,2023-04-28 07:12:36,Twitter,Positive,@achmadz58084368 (achmad zainuddin),2,94,0
10128,rt,RT @idtodayco: BERANI JUJUR ITU HEBAT!,2023-04-28 07:12:31,Twitter,Positive,@Nuimhasbi (M Hasbi Nuim),195,9,0
10129,rt,RT @lovingfordallan: Ã¢Â€Â”pemilihan presiden BEM.,2023-04-28 07:12:27,Twitter,Positive,@aurigases (aurÃ¢ÂÂ—),34,58,0
10130,rt,RT @Kanjeng2022: Setuju gak bila Ganjar-Sandi di Pilpres 2024.,2023-04-28 07:12:25,Twitter,Positive,@Yulia_NS79 (Yulia),8293,8,0
10131,mention,"Menurut pengamat, Gerindra juga akan merasa terhina bila Prabowo hanya dianggap layak sebagai cawapres. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:12:21,Twitter,Positive,@anggilstri11 (Anggi Lestari),56,0,0
10132,rt,"RT @geloraco: Jokowi Bakal Undang Ketum Parpol Bahas Ganjar Capres, Said Didu: Ini Demokrasi Apa?",2023-04-28 07:12:20,Twitter,Positive,@bs_purwoko (kwolak walik),27,156,0
10133,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:12:18,Twitter,Positive,@kakangadi8 (kakangadi),1,1796,0
10134,rt,RT @AlisyahMutiara: Jalan Ganjar untuk maju capres 2024 pun menguat sebab dukungan partai lain terhadapnya terus bertambah.,2023-04-28 07:12:15,Twitter,Positive,@AlisyahMutiara (Alisyah Mutiara),150,1,0
10135,rt,RT @keuangannews_id: Oligarki Penentu KemenanganÃ‚Â Pemilu? https://t.co/KR2CbYy8zJ,2023-04-28 07:12:14,Twitter,Positive,@achmadz58084368 (achmad zainuddin),2,46,0
10136,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:12:12,Twitter,Positive,@Solihin77acl (Solihin),269,1795,0
10137,mention,Jalan Ganjar untuk maju capres 2024 pun menguat sebab dukungan partai lain terhadapnya terus bertambah.,2023-04-28 07:12:12,Twitter,Positive,@AlisyahMutiara (Alisyah Mutiara),150,1,0
10138,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-28 07:12:12,Twitter,Positive,@Iqbal54319236 (Iqbal),4,3912,0
10139,rt,"RT @jansen_jsp: PILPRES PROPINSI JATENG, PAK JOKOWI DAN MAS GANJAR: ",2023-04-28 07:12:11,Twitter,Positive,@Culunsejati1 (Culunsejati),770,230,0
10140,rt,RT @musniumar: Tidak apa-apa elit PPP capreskan GP. insya Allah akar rumput PPP tetap dukung ARB Capres Koalisi Perubahan. Mana mungkin ketÃ¢Â€Â¦,2023-04-28 07:12:03,Twitter,Positive,@kicepkicep (kriyip),1664,16,0
10141,rt,RT @HelmiFelis_: Anies Baswedan Capres Rakyat,2023-04-28 07:12:03,Twitter,Neutral,@KARNABI43 (KARNABI),23,418,0
10142,rt,RT @idtodayco: BERANI JUJUR ITU HEBAT!,2023-04-28 07:12:02,Twitter,Positive,@zennyfirdaus606 (Zenny Firdaus),15,8,0
10143,mention,"""Prabowo bersama Ganjar dan Anies Baswedan sama-sama layak menjadi capres,"" kata Jamiluddin. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:12:00,Twitter,Positive,@anggilstri11 (Anggi Lestari),56,0,0
10144,mention,Sistem Proporsional Terbuka adlh sistem pemilu yg menghargai aspirasi rakyat krn diberikan kesempatan utk menentukan siapa wakil yg pantas mewakili di Parlemen. Sistem ini sdh terbukti melibatkan peran aktif rakyat. @LesmanaRadio,2023-04-28 07:11:06,Twitter,Positive,@satoru39952 (satoru.kakuta),9,0,0
10145,rt,RT @LANGKAHANIES: BuzzerRP kehabisan akal selama 5 tahun kepemimpinan mas @aniesbaswedan sampai menuju pilpres masih aja nyerang jualan RADÃ¢Â€Â¦,2023-04-28 07:11:05,Twitter,Positive,@muhammad__qosim (Ã¢Â’Â¸Ã¢Â“ÂÃ¢Â“Âš Ã¢Â“Â†Ã¢Â“ÂžÃ¢Â“Â¢Ã¢Â“Â˜Ã¢Â“Âœ Ã°ÂŸÂŒÂ½Ã°ÂŸÂÂ Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©Ã°ÂŸÂ’Â™Ã°ÂŸÂ’Âš),593,96,0
10146,rt,RT Erick Thohir bisa menambah elektabilitas dan Raihan suara maksimal buat capres Ganjar Pranowo,2023-04-28 07:10:55,Twitter,Positive,@bie_menk (menk_),5047,0,0
10147,rt,RT @musniumar: Tidak apa-apa elit PPP capreskan GP. insya Allah akar rumput PPP tetap dukung ARB Capres Koalisi Perubahan. Mana mungkin ketÃ¢Â€Â¦,2023-04-28 07:10:55,Twitter,Positive,@DidingNurislam (Diding NKRI HARGA MATI),1403,14,0
10148,mention,"Kalaupun ada fitnah atau cerita negatif pada kedua Capres ini, mereka blm pernah Memimpin Negeri ini, msh ada harapan. Nmn Ganjar, selain gagal memperbaiki Jateng, dia kelanjutan dari Pemerintahan Jokowi yg terbukti penuh Kebohongan, Penuh KKN, Penegakan ",2023-04-28 07:10:55,Twitter,Positive,@AH_SiregarXIX (Suluh98),4606,1021,0
10149,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-28 07:10:50,Twitter,Positive,@damar_juventini (Damar_Wahyu),102,3907,0
10150,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:10:50,Twitter,Positive,@Indramajid8 (Indramajid),2566,1792,0
10151,reply,@Miduk17 Yaiyalah harus dukung Ganjar,2023-04-28 07:10:49,Twitter,Positive,@mutiara1277 (EndahMutiara1277),6,0,0
10152,rt,RT @tawajkt: Arogansi Capres PDIP. Narasi bhs jawa ada yg bs translate ga? Awakku ora ngerti.,2023-04-28 07:10:42,Twitter,Positive,@zenstrive (Eko Prasetyo),574,162,0
10153,reply,@Reiza_Patters Pemimpin 2 hebat cocok jadi capres dan cagub DKI supaya rakyat miskin jadi bisa diatur!!!!!,2023-04-28 07:10:39,Twitter,Positive,@TurwadiWadi (Wadi Turwadi),93,0,0
10154,mention,Gerindra tidak pernah mengusulkan Prabowo Subianto sebagai wakil presiden pada gelar Pemilu 2024 mendatang. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo,2023-04-28 07:10:37,Twitter,Positive,@WindiCahaya6 (Windi Cahaya),70,0,0
10155,rt,RT Yg berakal waras pasti menolak capres macam itu.. https://t.co/rDPXuAxf2E,2023-04-28 07:10:36,Twitter,Neutral,@AhsanHadziq1 (Ahsan Hadziq),9,0,0
10156,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-28 07:10:35,Twitter,Positive,@ulala_zone (suroto),2,3906,0
10157,rt,"RT @geloraco: Jokowi Dulu Bilang Pilpres Urusan Partai, Said Didu: Jangan Pernah Percaya Sama Pembohong",2023-04-28 07:10:31,Twitter,Neutral,@Soemir28 (J4L4N LURU$),1774,86,0
10158,mention,Seluruh kader Gerindra dipastikan tegak lurus pada keputusan partai untuk tetap mendukung Prabowo sebagai capres 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo,2023-04-28 07:10:27,Twitter,Positive,@WindiCahaya6 (Windi Cahaya),70,0,0
10159,rt,RT @DaengWahidin2: Petani2 Sawit Menjerit..  Pemerintah gagal stabilkan harga sawit..!! Daripada Jadi Ketua Timsel Copras capres lebih baikÃ¢Â€Â¦,2023-04-28 07:10:26,Twitter,Positive,@Arifin2Zainal (zainal arifin2),1971,2,0
10160,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:10:24,Twitter,Positive,@LagyWahid (eGp),19,1791,0
10161,rt,RT @idtodayco: BERANI JUJUR ITU HEBAT!,2023-04-28 07:10:22,Twitter,Positive,@Yudy87805380 (Yudy),9,6,0
10162,mention,https://t.co/djQZxnX4UE awas jgn jadi bumerang! @Masinton @budimandjatmiko @BMI_DPP Tolak Pemilu Tertutup! #DukungPemiluTerbuka ayo #MahasiswaBergerak @FAM_UI @FAM_Untirta Tolak Pemilu Tertutup!!,2023-04-28 07:10:22,Twitter,Neutral,@PariamanRi36295 (Rio Pariaman),18,0,0
10163,reply,@saifulmujani di survey tuh korupsi  E KTP dan Pilpres,2023-04-28 07:10:21,Twitter,Positive,@OmoJati (cupplastik),13,0,0
10164,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:10:21,Twitter,Positive,@GalileoGilelo (#Negri Ku diGARONG),4307,1791,0
10165,mention,"Terkait capres, Partai Gerindra tetap mengusung Ketua Umum Prabowo Subianto sebagai sebagai bakal calon Presiden. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:10:21,Twitter,Positive,@WindiCahaya6 (Windi Cahaya),70,0,0
10166,mention,"Hingga kini belum ada nama selain Cak Imin, yang masuk bursa cawapres Mendampingi Prabowo Subianto. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:10:21,Twitter,Positive,@WindiCahaya6 (Windi Cahaya),70,0,0
10167,mention,"Muzani menyebut, Muhaimin Iskandar, sebagai sosok paling potensial menjadi cawapres mendampingi Prabowo di pilpres 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:10:20,Twitter,Positive,@WindiCahaya6 (Windi Cahaya),70,0,0
10168,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-28 07:10:15,Twitter,Positive,@Boyimron2 (Boyimron),1,3905,0
10169,rt,"RT @kirarachelsea: ETHO memiliki potensi menjadi cawapres, karena memang punya modal elektoral &amp; cukup sumber daya politik.",2023-04-28 07:10:11,Twitter,Positive,@so_c1a (Socia),3481,2,0
10170,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:10:07,Twitter,Positive,@ekowboy2 (Ã°ÂŸÂ„Â´Ã°ÂŸÂ„ÂºÃ°ÂŸÂ„Â¾ Ã°ÂŸÂ…Â†Ã°ÂŸÂ„Â¸Ã°ÂŸÂ„Â³Ã°ÂŸÂ„Â¾Ã°ÂŸÂ„Â³Ã°ÂŸÂ„Â¾),139600,1789,0
10171,mention,Al Ghazali Dukung Prabowo di Pilpres 2024  https://t.co/ZJnp9H84Mw,2023-04-28 07:10:04,Twitter,Positive,@mediaindonesia (Media Indonesia),1735944,0,0
10172,mention,"""Kalau Prabowo harus Cawapres jelas sulit. Ini pertarungan king maker,"" ujar Arifki. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:10:03,Twitter,Positive,@WindiCahaya6 (Windi Cahaya),70,0,0
10173,mention,Partai lain tidak serta-merta bisa mengatur Prabowo Subianto sebagai Cawapres pendamping. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo,2023-04-28 07:10:02,Twitter,Positive,@WindiCahaya6 (Windi Cahaya),70,0,0
10174,mention,"Keren, Prabowo dinilai telah memenuhi kriteria sebagai capres. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:10:02,Twitter,Positive,@ferdirmnda (Ferdi Ramanda),52,0,0
10175,rt,"RT @Bams27735590: *INI DATA KPU HASIL PEMILU 2024* *Luar biasa, negeri ini memang sakti, pemungutan suara belum dilakukan, hasilnya sudah dÃ¢Â€Â¦",2023-04-28 07:09:03,Twitter,Positive,@yubalage (HYDROCHLOROTHIAZIDE),198,1158,0
10176,rt,"RT Anies adalah #BapakPolitikIdentitas, capres idola para pecundang politik ",2023-04-28 07:09:01,Twitter,Neutral,@GRANDFATHER_71 (ÃªÂ§ÂÃ¢Â«Â·Ã¢Â‚Â²Ã†Â¦ÃŽÂ›ÃŽÂ·Ã¢Â‚Â«Ã¢Â‚Â£ÃŽÂ›Ã¢Â‚Â¸Ã¢Â™Â„Ã¢Â‚Â¬Ã†Â¦Ã¢Â«Â¸ÃªÂ§Â‚),1586,0,0
10177,rt,"RT @Mira_SasMiita: Cawapres menjadi figur penting juga dalam Pilpres 2024, terlebih lagi sosok Cawapres yang memilih daya elektoral  yang dÃ¢Â€Â¦",2023-04-28 07:09:01,Twitter,Positive,@bie_menk (menk_),5047,1,0
10178,mention,"Ã¢Â€ÂAda simbiosis mutualisme kalau @erickthohir jadi Cawapres dari mas @ganjarpranowo dan PAN bisa mendongkrak perolehan suara dengan mengusungnya.Ã¢Â€Â Kata Gus Din, Politisi PAN",2023-04-28 07:08:18,Twitter,Positive,@cecengmuslih (Mr cheng),25,0,0
10179,rt,RT @seleb_berita: Lewat aja di TL gw Ã¢Â€Â¦jadi ini pemikiran Capres klean ya Ã°ÂŸÂ˜Â«,2023-04-28 07:08:14,Twitter,Positive,@Darmalik3 (Malique),2431,56,0
10180,reply,@cnbcindonesia Perasaan Anies Baswedan sudah lama di capres kan tapi koq baru skrg efeknya ke IHSG Jebol?,2023-04-28 07:08:14,Twitter,Positive,@Ombahku (#RezimGaduh),914,0,0
10181,rt,RT @UyokBack: Partai Buruh hanya akan bekerja sama dengan capres.,2023-04-28 07:08:03,Twitter,Positive,@AriefLucky4 (Lucky RasyidÃ°ÂŸÂ‡Â´),190,140,0
10182,rt,RT @Migran_TV_7777: Pak @jokowi ga capek apa Ngibul Melulu ?,2023-04-28 07:08:02,Twitter,Positive,@dannydhe (Mangdani),4287,413,0
10183,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:08:02,Twitter,Positive,@syahrul35825878 (syahrul effendi),7,1787,0
10184,rt,RT Mau digandeng jadi cawapres ? https://t.co/32vt9Ad6Fn,2023-04-28 07:07:12,Twitter,Neutral,@ShenoWirang (SHENO WIRANGÃ¢Â„Â¢ |),10002,0,0
10185,reply,@Dennysiregar7 Pilpres 2024 mirip2 pilgub jawa timur.. megawati saat itu pede dgn incumbent gus ipul cawagubnya keponakan megawati.. 2024 megawati juga akan memaksakan puan maharani cawapresnya ganjar,2023-04-28 07:07:10,Twitter,Neutral,@rendy64097785 (rendy),156,0,0
10186,mention,"Setuju, dari pihak Gerindra pun sudah ditetapkan Prabowo capres. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:07:08,Twitter,Positive,@arldaaptri (Arlida Putri),10,0,0
10187,reply,"@Haryan4891 @Dennysiregar7 Tiap menjelang pilpres selalu auto balik calon ibu negaranya bang, tp begitu tdk terpilih ya auto putus",2023-04-28 07:07:03,Twitter,Positive,@Hayik02 (Hayik depp Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©),2171,0,0
10188,mention,"Jelas, dari pengalaman Prabowo sudah jadi kriteria sebagai capres. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:07:03,Twitter,Positive,@ferdirmnda (Ferdi Ramanda),52,0,0
10189,mention,"Bener nih, masa Pak Prabowo cawapres sih. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:07:02,Twitter,Positive,@ferdirmnda (Ferdi Ramanda),52,0,0
10190,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:07:00,Twitter,Positive,@kufar14 (kufar),95,1786,0
10191,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-28 07:06:06,Twitter,Positive,@awal6864 (Nabiel Daffa),1,3898,0
10192,mention,"Hanura Dukung Ganjar, Oso: Kemenangan Capres Kami Menyangkut Harga Diri Partai https://t.co/vOUSEgFGFJ",2023-04-28 07:06:04,Twitter,Positive,@VIVAcoid (VivaCoid),4680478,0,0
10193,mention,Pesan Try Sutrisno pada Prabowo Subianto yang Maju Capres 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo,2023-04-28 07:06:01,Twitter,Neutral,@ferdirmnda (Ferdi Ramanda),52,0,0
10194,rt,RT @LANGKAHANIES: BuzzerRP kehabisan akal selama 5 tahun kepemimpinan mas @aniesbaswedan sampai menuju pilpres masih aja nyerang jualan RADÃ¢Â€Â¦,2023-04-28 07:06:00,Twitter,Neutral,@Reiza_Patters (Katak Pembina Ã¨ÂµÂ°Ã£Â‚ÂŒÃ¥ÂŒÂ…),55851,95,0
10195,reply,@geloraco Otaknya ya pihak yg ingin tunda pemilu dan perpanjang kekuasaaan,2023-04-28 07:06:00,Twitter,Positive,@rezkydoank (Rezky),126,0,0
10196,mention,caranya jd capres gmn?,2023-04-28 07:04:09,Twitter,Neutral,@muhaprl (Gilang),97,0,0
10197,mention,Pesan Try Sutrisno pada Prabowo Subianto yang Maju Capres 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo,2023-04-28 07:04:06,Twitter,Neutral,@diazaandreani (Diaza andraeni),71,0,0
10198,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:04:06,Twitter,Positive,@GorenganPisang6 (Gorengan Pisang),27,1781,0
10199,mention,"Keren, Prabowo dinilai telah memenuhi kriteria sebagai capres. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:04:02,Twitter,Positive,@vadyaoliviaaa (Vadya oliviariani),97,0,0
10200,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-28 07:04:01,Twitter,Positive,@DCeduk (Den Ceduk),120,3889,0
10201,rt,RT @GeiszChalifah: Politisi  PDI Perjuangan Pramono Anung meminta Presiden Susilo Bambang Yudhoyono ttp netral dlm Pemilu Presiden 2014 sehÃ¢Â€Â¦,2023-04-28 07:04:01,Twitter,Neutral,@asbinwibowobnrn (Asbin Wibowo),0,1367,0
10202,mention,"Jelas, tolak dong kalau Prabowo dijadiin cawapres mah. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:04:01,Twitter,Neutral,@diazaandreani (Diaza andraeni),71,0,0
10203,mention,"Bener nih, masa Pak Prabowo cawapres sih. capres2024 dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-28 07:04:00,Twitter,Positive,@diazaandreani (Diaza andraeni),71,0,0
10204,rt,RT @Subur0204: Percayakah anda bahwa KPU dan Bawaslu akan bekerja secara profesional dan berintegritas dlm penyelenggaraan pemilu 2024 danÃ¢Â€Â¦,2023-04-28 07:04:00,Twitter,Positive,@fachrur50981769 (fachrurrozi),53,1318,0
10205,rt,"RT @ekowboy2: Anies harapan perubahan Indonesia, capres idola 2024..",2023-04-28 07:03:05,Twitter,Positive,@Andry92460896 (Andry),3,1775,0
10206,rt,RT @musniumar: Tidak apa-apa elit PPP capreskan GP. insya Allah akar rumput PPP tetap dukung ARB Capres Koalisi Perubahan. Mana mungkin ketÃ¢Â€Â¦,2023-04-28 07:03:04,Twitter,Positive,@hasnil422562840 (DCraight),2,13,0
10207,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-28 07:03:02,Twitter,Positive,@DenBagu69472213 (Den Kuntul),4,3885,0
10208,reply,"@Rden_ @Bambangelf @jokowi penghancur NKRi kale. jelas"" presiden mestinya urus negara, malah dukung copras capres. ya ambyarrr itu",2023-04-28 07:03:01,Twitter,Positive,@Cipluksgs (JanGakEnthos),13,0,0
10209,mention,Cawapres Pak Ganjar nantinya akan dipilih dari tokoh terbaik.,2023-04-28 07:03:00,Twitter,Positive,@SuaraIND62 (Suara Rakyat),3062,0,0
10210,mention,"Berdasarkan hasil Survei Indikator Politik Indonesia, nama Erick Thohir mengalami kenaikan elektabilitas yg signifikan pada simulasi lima cawapres. Pak @erickthohir diyakini memiliki modal elektoral yang kuat dan bisa menunjang elektabilitas pasangannya.",2023-04-28 07:02:42,Twitter,Positive,@serakyut (BU LURAH Idaman WargaÃ°ÂŸÂ’Â…),1958,0,0
10211,mention,"Cawapres menjadi figur penting juga dalam Pilpres 2024, terlebih lagi sosok Cawapres yang memilih daya elektoral  yang dapat menguatkan Capres nya. ",2023-04-28 07:02:16,Twitter,Positive,@Mira_SasMiita (Jokowi BangETÃ®Â¨Â€),2338,0,0
10212,reply,"@puanmaharani_ri Kalau mbak Puan sbg Capres atau cawapresnya pasti kami tegak lurus, tp krn mbak puan tdk masuk kontestasi sbg capres atau cawapres,mhn maaf mbak kali ini kami tegak bengkok, partai tetap pilih pdip, capres bengkok ke PrabowoÃ°ÂŸÂ™ÂÃ°ÂŸÂ™",2023-04-28 07:02:15,Twitter,Positive,@Osiae3 (A.W.A),33,0,0
